max_gray_scale,min_gray_scale,mean_gray_scale,std_gray_scale,mean_luminance,std_luminance,mean_red,std_red,mean_green,std_green,mean_blue,std_blue,ntu
255,95,192.4142892,30.00757959,63.31137479,52.40725988,187.713417,6.825717152,190.0371792,7.404658247,195.4523733,8.223691841,0
255,104,193.4134189,27.70091168,63.62156862,52.64973187,188.5992784,6.28301551,190.9445908,6.869991177,196.744154,7.49090443,0
255,96,191.1813024,28.26631209,63.44492198,52.50883321,188.0945066,6.397122782,190.4227792,7.002603218,196.0595866,7.694533586,0
255,91,192.0950991,28.83985651,63.27778685,52.36992379,187.6204957,6.573900889,189.918736,7.107540183,195.5036452,7.898846492,0
255,88,191.1281248,27.91186896,63.45391596,52.4867468,188.4106196,6.316329537,190.3782398,6.971002719,195.943671,7.477826899,0
255,68,193.9269066,25.3439162,63.70448274,52.76789762,188.7332253,5.597262713,191.2899065,6.461838846,196.3742854,6.641372273,0
255,92,190.5091877,28.01004047,63.41203106,52.4643114,188.2593635,6.345771354,190.2763042,7.032403919,195.6584446,7.456970532,1
255,79,190.0515638,28.86282295,63.12286741,52.24656461,187.2243865,6.561803758,189.4585489,7.103607672,194.7914609,7.954424345,1
255,58,190.5822484,30.59105102,62.88871692,52.02679041,186.5259507,6.967253851,188.7091452,7.450373122,194.5422858,8.547678945,0
255,79,189.3225571,29.78727557,63.04996614,52.16610702,187.0762402,6.76848712,189.1991456,7.276015036,194.7681552,8.292097405,0
255,83,191.4433614,28.33949118,63.2057153,52.30338756,187.3493313,6.464441937,189.6936069,7.013275284,195.5375402,7.671021869,0
255,82,191.1039151,29.82116654,62.93554316,52.06442579,186.7024168,6.748049846,188.8452984,7.300306923,194.6196441,8.294020553,0
255,74,191.0301824,30.01918976,62.94520971,52.11089986,186.5277413,6.824845209,188.956547,7.307074785,194.433642,8.404414575,0
255,83,191.2623382,28.89716639,63.21662978,52.34436881,187.3051501,6.579516165,189.7888431,7.127322595,195.1777544,7.870354103,1
255,83,191.6073588,28.55440978,63.23228068,52.24688907,188.0906262,6.364069567,189.5899102,7.154032775,195.4857496,7.65814896,1
255,68,190.1455219,28.65392602,63.36690774,52.37628581,188.4022007,6.4068567,190.0319491,7.210724895,195.7834535,7.603508526,1
255,89,191.5622016,25.26649012,63.7592605,52.81964344,188.8573714,5.632189868,191.4682912,6.441283982,196.5177623,6.571718267,0
255,83,192.5917826,28.38883352,63.31302936,52.31801196,188.297998,6.307559829,189.8420403,7.145558768,195.7327764,7.589441834,0
255,75,189.2371848,29.11283457,63.03762609,52.08090221,187.5525734,6.495103466,188.9943911,7.2309416,194.8810611,7.936911093,0
255,79,190.8319734,28.51744521,63.16707862,52.19149217,187.9040647,6.360773485,189.3912,7.132046492,195.2942588,7.686056055,0
255,75,191.7698653,28.21072655,63.24443879,52.28431165,187.9470927,6.321021734,189.6871236,7.090841121,195.4506051,7.509531623,0
255,78,190.990217,29.70520262,62.9385598,52.01743162,187.1670712,6.606157933,188.7362771,7.392643656,194.456713,8.106172541,0
255,83,191.4361523,28.35200796,63.24951426,52.29599617,188.0919281,6.310209791,189.7076473,7.147084205,195.0317106,7.514686945,0
255,91,192.6233333,27.81969605,63.30640001,52.33070846,188.0939403,6.294845139,189.8666091,6.997359551,195.8148125,7.39634999,0
255,0,194.3754574,31.16788308,64.47930252,53.30091489,191.7605817,7.078285603,193.3740292,7.728331779,199.009726,8.455955342,0
255,0,195.8106954,30.16061222,64.85273833,53.59838869,193.0173307,6.803756091,194.4644613,7.579831433,200.0242074,8.01729139,0
255,0,196.2615446,28.97355231,64.89938734,53.65749366,193.0599336,6.53948398,194.647514,7.300677007,200.0237963,7.637061646,0
255,88,193.5355509,24.98769257,63.68049925,52.72437003,188.8813033,5.497909224,191.161388,6.420049216,196.2147924,6.389745415,0
255,0,196.4462869,28.86248951,64.89865897,53.60901909,193.3396539,6.53829527,194.5410924,7.293630764,200.224061,7.596251353,0
255,0,194.8814801,30.06705135,64.51622412,53.31197658,192.003281,6.739280919,193.4412341,7.503719404,199.1634933,8.127345224,0
255,0,194.7999172,29.94287331,64.49896951,53.31978363,191.7015755,6.809728505,193.4451562,7.463257237,199.2960924,8.04037595,0
255,0,196.3334142,29.97720664,64.64283536,53.42526291,192.3584142,6.780188362,193.8378577,7.507916891,199.4497419,8.015377998,0
255,0,194.09047,30.05711523,64.46172447,53.27945982,191.8183787,6.765350114,193.3018467,7.529515693,198.8241737,8.03906441,0
255,0,194.7475421,30.00038116,64.75855973,53.51323875,192.7445483,6.75753343,194.1683904,7.571614475,199.8470282,7.915415331,0
255,0,197.778388,29.54027454,65.01413878,53.70570358,193.6787023,6.656289807,194.8899051,7.446631346,200.5687551,7.801743776,0
255,0,196.7383366,27.63698064,65.40531084,54.03551292,194.6935517,6.176177134,196.0840975,7.111838676,202.0046666,7.087263795,0
255,0,196.3744295,28.95448227,65.15114331,53.82851991,194.0436663,6.442510762,195.3207305,7.394680302,200.9191143,7.53744889,0
255,0,195.9881435,29.26401423,65.11386285,53.80190759,193.8662902,6.528372279,195.2207328,7.466584803,200.8829246,7.634018824,0
255,88,193.4925903,25.339956,63.68255357,52.71400037,189.0064581,5.594297943,191.1382627,6.525701945,196.1606954,6.433984061,0
255,33,197.9475636,28.66182541,65.26200959,53.89715899,194.4202427,6.452808312,195.6087472,7.352589292,201.5638389,7.36053486,0
255,0,197.4169767,29.89190684,64.9584953,53.66253932,193.2964212,6.742543838,194.7418935,7.609824628,200.8485396,7.800112639,0
255,0,195.577203,29.39259943,65.07365918,53.77601545,193.6366971,6.547597666,195.120383,7.451181909,200.8825182,7.722921234,0
255,0,196.102392,30.36146142,64.8650701,53.58465342,193.1200851,6.763951556,194.4540895,7.674699006,200.3367784,8.051216824,0
255,0,197.5367031,29.676716,64.99555887,53.71536965,193.4140259,6.623800244,194.8926127,7.517017572,200.5492812,7.818299702,0
255,0,196.1549495,30.54902252,64.88624327,53.63468948,193.0553984,6.894829539,194.5843682,7.684903007,200.1165091,8.094027532,0
255,44,197.1013814,30.77756411,64.95931535,53.67434662,193.4103952,6.960073951,194.757356,7.771793131,200.3938374,8.1311635,0
255,0,193.5110807,32.31351357,64.1676062,53.02745723,191.0589665,7.689702397,192.3964623,7.931866389,197.8079288,8.740658221,0
255,0,193.5141176,33.08789915,64.17988208,53.04719363,191.1112435,7.857573834,192.4495712,8.135745532,197.6379859,8.937427676,0
255,0,194.622052,30.80060432,64.25760869,53.11314543,191.2052535,7.102107601,192.694444,7.608313907,198.1651366,8.378317074,0
255,0,193.9605752,27.96152979,63.69166073,52.72728097,188.8408637,7.063639468,191.1881028,7.16455626,196.5330116,6.895251069,0
255,64,191.2285859,27.19689932,63.47002822,52.59834399,187.8000033,6.14867008,190.6453783,6.783962212,195.76495,7.326041407,0
255,0,193.1419299,31.91685502,64.13847414,53.0217607,190.8038548,7.41943316,192.3529443,7.846266405,197.7797391,8.712421518,0
255,0,192.0514328,33.3137511,63.80713602,52.7284063,190.0248335,7.882125522,191.3110662,8.134461504,196.6267854,9.129727127,0
255,0,194.327746,32.57613979,63.98277599,52.89185227,190.3297082,7.636774788,191.884538,7.966396643,197.3464053,8.957901401,0
255,0,193.5077853,31.5214489,64.41897396,53.2424413,191.7802913,7.427606541,193.1649588,7.823302587,198.5159746,8.396859112,0
255,0,192.530087,32.5665983,64.0841135,52.97506256,190.6577862,7.639830409,192.1857496,7.993839986,197.6072994,8.877820136,0
255,0,192.4962818,33.1347406,64.07809457,52.96961328,190.6141208,7.800158708,192.1684769,8.112592275,197.6568827,9.064731859,0
255,0,193.0150594,32.78963278,64.12740829,53.02416202,190.718121,7.719764761,192.343938,8.015468891,197.6616049,9.011217165,0
255,0,192.6582351,32.0667193,64.09935435,52.98342568,190.7855046,7.557311048,192.2185919,7.843222649,197.5391667,8.794426036,0
255,0,192.966264,33.08278373,63.88044899,52.79818943,190.2022582,7.862427062,191.5500687,8.081323911,196.7830705,9.056849392,0
255,0,194.2891704,32.07068102,63.9888803,52.8924222,190.4708909,7.557365166,191.8869692,7.842318464,197.1602371,8.796026071,0
255,79,192.7758436,28.06650093,63.36427329,52.48420834,187.7446329,6.232611985,190.2637163,6.967322557,195.3144183,7.707072932,0
255,0,194.3241077,31.54643117,64.22767547,53.10340412,191.0048172,7.355748233,192.6387977,7.73501847,198.0628002,8.673873494,0
255,0,191.3164927,32.23798669,63.73721479,52.6478983,189.964508,7.656181904,191.0510335,7.867414063,196.474942,8.807460662,0
255,0,194.064473,31.89828526,63.96984819,52.85567053,190.5752086,7.553110013,191.7817611,7.793421973,197.1044276,8.723653094,0
255,0,194.8865614,31.61237557,64.0375474,52.95302816,190.4635999,7.462869639,192.0793177,7.72509205,197.2985157,8.668765601,0
255,0,193.9465629,31.79972121,63.94451494,52.87393704,190.0802315,7.544067194,191.8031224,7.739314555,197.2977072,8.785522666,0
255,0,193.1480981,31.15557224,64.1324619,53.02903341,190.7186733,7.41363732,192.3612626,7.639391473,197.6983478,8.473030799,0
255,0,192.5527609,32.50139353,63.58786104,52.58537312,189.0003418,7.685716791,190.7460213,7.895284911,196.1295843,9.065668291,0
255,0,193.7991877,31.22494517,63.93163147,52.85900971,190.0660115,7.348482875,191.7552432,7.627656732,197.2785382,8.613951943,0
255,0,194.7595258,31.59361635,64.02209765,52.92659737,190.4584601,7.482700714,192.0057571,7.770315026,197.4003718,8.57083234,0
255,0,193.2330088,31.58106394,64.13984755,53.0098589,190.9077137,7.438423641,192.3272199,7.769373538,197.7858039,8.575327062,0
255,71,192.6002376,28.44200187,63.34251835,52.48992853,187.4598569,6.414825192,190.2550874,7.025753031,195.3345006,7.84943533,0
255,0,192.6227656,31.36884718,64.09463697,52.9953124,190.6422475,7.324662027,192.2411144,7.687101866,197.5418851,8.595452649,0
255,0,193.3461635,31.97892353,63.89746764,52.85773707,189.7590516,7.529672218,191.7144257,7.768826252,197.1671918,8.907940496,0
255,0,192.9201323,31.92443769,64.12031093,53.00692644,190.7944271,7.541572641,192.2959708,7.816488589,197.6171642,8.731626779,0
255,0,192.2839609,32.30455223,64.05791457,52.95268729,190.5596773,7.58326107,192.1071628,7.897204143,197.5860587,8.899544402,0
255,0,193.7319903,32.96614181,63.93852189,52.87028839,190.1223251,7.747062493,191.7837117,8.026350032,197.1170193,9.166701046,0
255,0,193.409638,31.77978846,64.16138776,53.0749612,190.6334774,7.477341625,192.4985676,7.750237244,197.7910031,8.763105847,0
255,0,192.3170267,32.36562952,64.06477206,52.96144369,190.5822536,7.585874451,192.1331603,7.918897866,197.5469921,8.876216131,0
255,0,192.8002652,32.66006256,63.85680414,52.85033683,189.4664829,7.717102672,191.6506089,7.928650939,196.9712285,9.092738333,0
255,0,192.2450664,31.78397394,64.06347864,53.03228694,190.0237215,7.506161539,192.2940881,7.726683559,197.5437799,8.833157924,0
255,0,192.0222966,31.96671936,64.0478811,53.01835264,190.004509,7.527280741,192.2437196,7.786633867,197.4511972,8.858413323,0
255,87,192.0214572,28.57541109,63.30323106,52.40776781,187.7933885,6.403936653,190.0192569,7.112517683,195.0560419,7.84000957,0
255,0,192.6642611,31.94675316,64.10681722,53.07215632,190.1907421,7.548843403,192.4289548,7.774615296,197.5167784,8.864160944,0
255,0,194.5826389,32.53477924,64.01572385,52.97324728,190.0837785,7.700273561,192.1028175,7.919313133,197.2773564,9.018929183,0
255,0,191.4155228,32.97551709,63.76246691,52.70791896,189.8549359,7.814574555,191.209104,8.020754432,196.2810274,9.106099926,0
255,0,193.977009,32.44251424,63.95974913,52.9083966,190.0324313,7.66951735,191.8941498,7.915796597,197.1697582,8.965308521,0
255,0,193.2915675,32.8767437,63.90696459,52.81688443,190.2859975,7.820875649,191.6234647,8.008542461,196.9112014,9.041919597,0
255,0,192.3146502,32.9931574,63.8287878,52.75891306,190.007226,7.806034241,191.4039483,8.042465775,196.6582183,9.098005412,0
255,0,193.9735639,32.56002539,63.96888353,52.91642863,190.1280574,7.739989825,191.9180813,7.922111569,197.0306626,8.987323098,0
255,0,193.2594697,32.53866731,63.91314376,52.83484562,190.2681159,7.726711861,191.6674813,7.918582789,196.7845875,8.967227212,0
255,0,193.5595707,33.41942429,63.92984037,52.86217974,190.1395151,7.943428281,191.7532697,8.142113424,197.0072255,9.217535556,0
255,0,193.7529859,33.0398918,63.94149433,52.84574789,190.3420183,7.782544456,191.7305593,8.058127472,197.120137,9.121979733,0
255,85,193.717703,26.18105543,63.92021957,52.93721628,189.3500486,5.859189418,191.9221857,6.67938489,197.25888,6.791184988,0
255,0,194.0902628,32.73147537,63.97451933,52.86976983,190.5098148,7.73219985,191.8192724,7.965102833,197.1194982,9.047422734,0
255,0,194.0046937,32.41745947,63.9685533,52.86367801,190.5118626,7.684404865,191.7980308,7.889102356,197.0759877,8.962601054,0
255,0,193.3238038,32.86528163,63.66522284,52.59146137,189.7665418,7.804837379,190.8396465,7.963413721,196.1604789,9.119187231,0
255,0,191.6196568,33.0426907,63.51378918,52.37340558,189.9421698,7.822294874,190.1780962,7.977340321,195.904263,9.074227057,0
254,26,193.9867789,17.44115061,64.14667044,52.8464236,192.0689169,4.223097972,191.9700655,4.256041229,198.187933,4.581888571,0
255,0,194.7796923,29.12970544,64.76632166,53.48756843,193.0469809,6.544924472,194.116055,7.398751184,199.797428,7.601809667,0
255,0,195.5158782,29.43001601,64.79712131,53.42644128,193.6277815,6.516811907,194.0211153,7.499545989,200.3074224,7.606690113,0
255,0,197.1345543,29.19290101,64.95399168,53.65247014,193.4803236,6.532932348,194.7044248,7.437330365,200.4910475,7.630220138,0
255,0,195.0135938,29.68558645,65.04823451,53.75117706,193.7496338,6.642724798,195.0252759,7.54688568,200.4356514,7.749887206,0
255,0,195.9643865,29.28110517,64.85444722,53.53638931,193.4220412,6.534092931,194.3298265,7.465063098,200.2371712,7.614373811,0
255,89,192.2139188,26.83815127,63.7875999,52.7844819,189.2152689,5.968378924,191.4303194,6.833496797,197.0175776,7.021191111,0
255,0,193.2454835,31.77472468,64.14385539,52.98861335,191.1062654,7.495402271,192.2830939,7.782850979,197.8047835,8.668851481,0
255,0,193.5848373,32.30532274,63.93967421,52.83231475,190.521525,7.618972728,191.6918392,7.910106148,196.8994875,8.829299956,0
255,0,194.6812855,32.02197303,64.01322121,52.83197,191.0830836,7.497554436,191.7803199,7.810584077,197.4254195,8.757830489,0
255,0,192.2903049,31.96919359,64.07484394,52.9430284,190.8857197,7.473859531,192.0977736,7.831579925,197.4224397,8.755016846,0
255,0,195.1290329,31.14116227,64.31097646,53.16382665,191.4138711,7.26417622,192.863172,7.639290105,198.0969496,8.530941837,0
255,0,194.300773,31.2873337,64.2377322,53.08855533,191.2608614,7.319514219,192.6128381,7.67818314,197.9838735,8.567750308,0
255,0,193.3423761,31.12168614,64.15989001,53.04518338,190.8799663,7.238450744,192.4267008,7.616495026,197.7148583,8.595560758,0
255,0,194.6308651,32.4614227,64.02143956,52.90822852,190.6337659,7.554138896,191.9603863,7.9462925,197.3062575,8.962054696,0
255,0,193.3123677,32.46898582,63.9141711,52.81567563,190.3719519,7.584898771,191.6280542,7.958441755,196.9120773,8.917186263,0
255,0,193.6937388,31.63235176,63.94537367,52.84684844,190.4177881,7.337361885,191.7343168,7.744278826,197.0209961,8.764166964,0
255,93,191.5867368,27.12942265,63.75258244,52.81658775,188.7768406,6.089258121,191.4565254,6.824373843,196.5939614,7.210027604,0
255,0,193.931099,32.25515424,64.24415171,53.12695685,191.2488131,7.618309162,192.6937594,7.925912751,197.4844982,8.772712443,0
255,3,189.3408343,32.53583137,63.07807391,52.11376829,187.9120296,7.676378753,189.099494,7.991148473,194.4621348,8.784233072,0
255,0,187.1050164,31.95399348,62.15162457,51.31530405,185.4037963,7.492696244,186.2465058,7.84734413,191.6139291,8.61889395,0
255,0,186.7399855,31.9036412,62.11263931,51.25935773,185.4147073,7.434019645,186.0787327,7.842990155,191.623844,8.577303916,0
255,0,189.6806173,31.93535288,62.35396204,51.50080071,185.8144992,7.503319675,186.8983642,7.839315142,192.3547578,8.648635623,0
255,0,188.7360143,30.94810507,62.29086962,51.48941377,185.4227109,7.28150623,186.7956458,7.605175991,191.9043579,8.408688538,0
255,0,189.6209194,31.37221059,62.3439818,51.46304067,185.978475,7.326016342,186.8028933,7.707221032,192.402941,8.468387588,0
255,0,186.9288786,31.19511918,62.08878457,51.19397942,185.4741321,7.254881256,185.9165502,7.624985311,192.0642176,8.437028587,0
255,0,186.5731832,31.73708062,62.09393699,51.29619841,184.9553493,7.500271342,186.1426567,7.796281278,191.5661448,8.573922691,0
255,0,188.089313,30.99793528,62.22925447,51.42029162,185.3262215,7.306917545,186.5725468,7.62195661,191.8382725,8.390874364,0
255,92,193.0570151,27.73382949,63.63827212,52.69667907,188.6734549,6.192570522,191.0529536,7.006818593,196.1463632,7.356007881,0
255,0,186.7922465,31.17789741,61.87107391,51.13835053,184.1443701,7.376186739,185.5312738,7.663105372,190.7501604,8.452652135,0
255,0,186.0877357,32.17123603,61.79368655,50.99901781,184.3651146,7.637633193,185.1346119,7.868283287,190.8138767,8.678990682,0
255,0,188.4176192,32.47496398,61.97859156,51.12342022,185.0823588,7.674909664,185.6271839,7.987079148,191.505586,8.64677456,0
255,0,188.1814441,30.60120257,62.19950019,51.30393965,185.7159498,7.129831708,186.2874116,7.518998681,192.2788487,8.231432169,0
255,0,188.7769239,30.51731596,62.27157221,51.43634603,185.5093504,7.173153794,186.661683,7.537081148,192.1744187,8.189480744,0
255,0,188.2025019,30.62891433,62.21060495,51.34526575,185.5607833,7.18548958,186.3906715,7.519420682,192.1742943,8.252083809,0
255,0,189.6776267,30.20980764,62.35075013,51.55248691,185.3877016,7.109832546,187.0132206,7.472623725,192.3402998,8.148996203,0
255,0,187.6904536,30.62338568,62.18461564,51.4007577,184.9841185,7.221255751,186.4832791,7.572499326,191.8750987,8.243339863,0
255,0,187.1300566,30.85261461,62.14779597,51.37346899,184.8879087,7.181957241,186.3776927,7.666176346,191.6744145,8.255211851,0
255,0,192.4606023,29.9489301,63.30671122,52.28407927,188.5785667,7.079503495,189.7523251,7.297797677,195.5327904,8.280422283,0
255,92,193.7375496,27.9788188,63.71192916,52.79167586,188.7390339,6.227348171,191.3450734,7.073808662,196.120116,7.432058062,0
255,0,190.5361939,29.26370748,63.38937845,52.40483689,188.3685185,6.943516593,190.1236934,7.126698587,195.9075178,8.130227702,0
255,0,192.4816685,28.92225376,63.28851927,52.28240518,188.3132861,6.896812028,189.7352666,7.022450664,195.727016,8.03259426,0
255,0,190.0166035,29.10442978,63.07901447,52.08980122,187.8069585,6.999452255,189.06453,7.031237435,195.1569552,8.115097657,0
255,0,191.1957557,28.8784945,62.95047233,52.05574983,186.9721091,6.937231895,188.8379363,7.01143402,194.5187612,8.023524479,0
255,0,190.5796689,30.31705982,62.90779848,52.02309756,186.8753437,7.171080584,188.7127867,7.339808295,194.2702539,8.515065166,0
255,0,189.9155172,31.76628597,62.61651533,51.74563257,186.3470038,7.544606182,187.7516643,7.738926552,193.2435269,8.805844917,0
245,0,193.0368406,15.59694034,63.80774159,52.64747145,190.3071698,3.859948525,191.1481799,4.027597611,197.4341021,3.977075744,0
255,0,189.7304592,31.96978654,62.85917179,51.97863685,186.8892359,7.534535918,188.5492373,7.730023669,193.828938,9.00812221,0
